Prefix, Date, Type, Value, Status 
rasp1, Fri Oct 24 09:11:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:11:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:12:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:12:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:13:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:13:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:14:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:14:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:15:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:15:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:16:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:16:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:17:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:17:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:18:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:18:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:19:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:19:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:20:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:20:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:21:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:21:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:22:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:22:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:23:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:23:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:24:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:24:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:25:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:25:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:26:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:26:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:27:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:27:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:28:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:28:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:29:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:29:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:30:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:30:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:31:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:31:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:32:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:32:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:33:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:33:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:34:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:34:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:35:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:35:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:36:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:36:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:37:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:37:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:38:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:38:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:39:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:39:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:40:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:40:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:41:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:41:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:42:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:42:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:43:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:43:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:44:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:44:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:45:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:45:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:46:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:46:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:47:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:47:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:48:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:48:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:49:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:49:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:50:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:50:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:51:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:51:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:52:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:52:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:53:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:53:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:54:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:54:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:55:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:55:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:56:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:56:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:57:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:57:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:58:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:58:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 09:59:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 09:59:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:00:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:00:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:01:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:01:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:02:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:02:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:03:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:03:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:04:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:04:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:05:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:05:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:06:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:06:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:07:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:07:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:08:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:08:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:09:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:09:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:10:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:10:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:11:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:11:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:12:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:12:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:13:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:13:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:14:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:14:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:15:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:15:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:16:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:16:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:17:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:17:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:18:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:18:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:19:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:19:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:20:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:20:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:21:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:21:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:22:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:22:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:23:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:23:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:24:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:24:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:25:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:25:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:26:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:26:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:27:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:27:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:28:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:28:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:29:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:29:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:30:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:30:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:31:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:31:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:32:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:32:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:33:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:33:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:34:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:34:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:35:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:35:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:36:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:36:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:37:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:37:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:38:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:38:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:39:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:39:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:40:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:40:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:41:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:41:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:42:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:42:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:43:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:43:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:44:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:44:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:45:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:45:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:46:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:46:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:47:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:47:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:48:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:48:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:49:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:49:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:50:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:50:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:51:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:51:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:52:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:52:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:53:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:53:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:54:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:54:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:55:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:55:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:56:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:56:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:57:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:57:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:58:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:58:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 10:59:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 10:59:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:00:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:00:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:01:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:01:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:02:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:02:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:03:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:03:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:04:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:04:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:05:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:05:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:06:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:06:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:07:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:07:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:08:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:08:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:09:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:09:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:10:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:10:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:11:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:11:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:12:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:12:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:13:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:13:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:14:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:14:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:15:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:15:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:16:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:16:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:17:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:17:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:18:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:18:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:19:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:19:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:20:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:20:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:21:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:21:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:22:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:22:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:23:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:23:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:24:48 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:24:48 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:25:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:25:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:26:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:26:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:27:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:27:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:28:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:28:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:29:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:29:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:30:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:30:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:31:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:31:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:32:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:32:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:33:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:33:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:34:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:34:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:35:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:35:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:36:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:36:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:37:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:37:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:38:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:38:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:39:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:39:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:40:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:40:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:41:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:41:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:42:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:42:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:43:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:43:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:44:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:44:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:45:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:45:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:46:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:46:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:47:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:47:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:48:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:48:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:49:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:49:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:50:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:50:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:51:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:51:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:52:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:52:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:53:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:53:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:54:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:54:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:55:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:55:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:56:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:56:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:57:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:57:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:58:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:58:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 11:59:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 11:59:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:00:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:00:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:01:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:01:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:02:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:02:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:03:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:03:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:04:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:04:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:05:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:05:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:06:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:06:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:07:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:07:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:08:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:08:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:09:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:09:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:10:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:10:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:11:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:11:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:12:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:12:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:13:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:13:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:14:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:14:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:15:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:15:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:16:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:16:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:17:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:17:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:18:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:18:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:19:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:19:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:20:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:20:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:21:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:21:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:22:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:22:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:23:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:23:49 2014, temperature, 35.10, 0 
rasp1, Fri Oct 24 12:24:49 2014, humidity, 63.90, 0 
rasp1, Fri Oct 24 12:24:49 2014, temperature, 35.10, 0 
