Prefix	Date	Type	Value	Status	nodeIP
rasp1	Tue Aug 26 15:08:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:09:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:10:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:11:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:12:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:13:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:14:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:15:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:16:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:17:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:18:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:19:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:20:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:21:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:22:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:23:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:24:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:25:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:26:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:27:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:28:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:29:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:30:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:31:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:32:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:33:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:34:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:35:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:36:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:37:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:38:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:39:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:40:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:41:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:42:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:43:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:44:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:45:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:46:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:47:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:48:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:49:18 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:50:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:51:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:52:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:53:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:54:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:55:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:56:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:57:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:58:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 15:59:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:00:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:01:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:02:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:03:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:04:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:05:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:06:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:07:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:08:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:09:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:10:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:11:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:12:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:13:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:14:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:15:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:16:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:17:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:18:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:19:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:20:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:21:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:22:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:23:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:24:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:25:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:26:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:27:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:28:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:29:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:30:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:31:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:32:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:33:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:34:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:35:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:36:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:37:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:38:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:39:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:40:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:41:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:42:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:43:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:44:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:45:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:46:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:47:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:48:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:49:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:50:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:51:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:52:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:53:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:54:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:55:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:56:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:57:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:58:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 16:59:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:00:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:01:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:02:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:03:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:04:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:05:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:06:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:07:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:08:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:09:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:10:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:11:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:12:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:13:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:14:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:15:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:16:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:17:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:18:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:19:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:20:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:21:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:22:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:23:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:24:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:25:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:26:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:27:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:28:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:29:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:30:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:31:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:32:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:33:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:34:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:35:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:36:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:37:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:38:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:39:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:40:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:41:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:42:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:43:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:44:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:45:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:46:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:47:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:48:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:49:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:50:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:51:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:52:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:53:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:54:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:55:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:56:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:57:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:58:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 17:59:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:00:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:01:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:02:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:03:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:04:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:05:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:06:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:07:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:08:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:09:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:10:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:11:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:12:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:13:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:14:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:15:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:16:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:17:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:18:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:19:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:20:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:21:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:22:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:23:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:24:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:25:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:26:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:27:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:28:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:29:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:30:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:31:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:32:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:33:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:34:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:35:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:36:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:37:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:38:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:39:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:40:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:41:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:42:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:43:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:44:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:45:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:46:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:47:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:48:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:49:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:50:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:51:19 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:52:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:53:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:54:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:55:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:56:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:57:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:58:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 18:59:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:00:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:01:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:02:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:03:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:04:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:05:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:06:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:07:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:08:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:09:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:10:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:11:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:12:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:13:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:14:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:15:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:16:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:17:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:18:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:19:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:20:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:21:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:22:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:23:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:24:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:25:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:26:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:27:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:28:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:29:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:30:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:31:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:32:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:33:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:34:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:35:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:36:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:37:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:38:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:39:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:40:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:41:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:42:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:43:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:44:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:45:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:46:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:47:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:48:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:49:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:50:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:51:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Tue Aug 26 19:52:20 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
